"action","file","title","category","steps","sources","issues"
"pass","src/content/errors/power-tools-makita-drill-driver-error.mdx","Makita drill: ошибка драйвера","Электроинструмент","6","4",""
"pass","src/content/errors/power-tools-makita-drill-firmware-update-failed.mdx","Makita drill: ошибка обновления прошивки","Электроинструмент","6","4",""
"pass","src/content/errors/power-tools-makita-drill-low-performance.mdx","Makita drill: низкая производительность","Электроинструмент","6","4",""
"pass","src/content/errors/power-tools-makita-drill-not-detected.mdx","Makita drill: не определяется системой","Электроинструмент","6","4",""
"pass","src/content/errors/power-tools-makita-shurupovert-battery-drains.mdx","Makita шуруповерт: быстро разряжает аккумулятор","Электроинструмент","6","4",""
"pass","src/content/errors/power-tools-makita-shurupovert-chuck-slip.mdx","Makita шуруповерт: проворачивает патрон или оснастку","Электроинструмент","6","4",""
"pass","src/content/errors/power-tools-makita-shurupovert-does-not-start.mdx","Makita шуруповерт: не включается","Электроинструмент","6","4",""
"pass","src/content/errors/power-tools-makita-shurupovert-low-power.mdx","Makita шуруповерт: потерял мощность под нагрузкой","Электроинструмент","6","4",""
"pass","src/content/errors/power-tools-makita-shurupovert-overheats.mdx","Makita шуруповерт: перегревается при короткой работе","Электроинструмент","6","4",""
"pass","src/content/errors/power-tools-makita-shurupovert-sparks-smell.mdx","Makita шуруповерт: искрит или пахнет гарью","Электроинструмент","6","4",""
"pass","src/content/errors/power-tools-metabo-grinder-not-detected.mdx","Metabo grinder: не определяется системой","Электроинструмент","6","4",""
"pass","src/content/errors/power-tools-patron-dreli-battery-drains.mdx","патрон дрели: быстро разряжает аккумулятор","Электроинструмент","6","3",""
"pass","src/content/errors/power-tools-patron-dreli-does-not-start.mdx","патрон дрели: не включается","Электроинструмент","6","3",""
"pass","src/content/errors/power-tools-patron-dreli-low-power.mdx","патрон дрели: потерял мощность под нагрузкой","Электроинструмент","6","3",""
"pass","src/content/errors/power-tools-patron-dreli-overheats.mdx","патрон дрели: перегревается при короткой работе","Электроинструмент","6","3",""
"pass","src/content/errors/power-tools-patron-dreli-sparks-smell.mdx","патрон дрели: искрит или пахнет гарью","Электроинструмент","6","3",""
"pass","src/content/errors/power-tools-perforator-battery-drains.mdx","перфоратор: быстро разряжает аккумулятор","Электроинструмент","6","3",""
"pass","src/content/errors/power-tools-perforator-chuck-slip.mdx","перфоратор: проворачивает патрон или оснастку","Электроинструмент","6","3",""
"pass","src/content/errors/power-tools-perforator-does-not-start.mdx","перфоратор: не включается","Электроинструмент","6","3",""
"pass","src/content/errors/power-tools-perforator-low-power.mdx","перфоратор: потерял мощность под нагрузкой","Электроинструмент","6","3",""
"pass","src/content/errors/power-tools-perforator-overheats.mdx","перфоратор: перегревается при короткой работе","Электроинструмент","6","3",""
